date,TQQQ_syn,QLD_syn,TQQQ_syn_cal,QLD_syn_cal
2021-03-22,0.056238282293536626,0.0374604111859701,0.05610172735190473,0.037396664781839534
2021-03-23,-0.013095110269060179,-0.008740480645369446,-0.013140628582937477,-0.0087617294467463
2021-03-24,-0.05060345536925816,-0.03374622924941243,-0.05064897368313545,-0.033767478050789286
2021-03-25,-0.005202872677403427,-0.0034790815218946687,-0.005248390991280726,-0.003500330323271524
2021-03-26,0.04499323419804238,0.029984989728402533,0.04494771588416508,0.029963740927025678
2021-03-29,-0.0008769598792560814,-0.0006161391303812072,-0.0010135148208879807,-0.0006798855345117727
2021-03-30,-0.01510807557207328,-0.010082457514044846,-0.015153593885950578,-0.010103706315421701
2021-03-31,0.045900475331862284,0.030589817150949133,0.04585495701798498,0.030568568349572278
2021-04-01,0.05113081026229022,0.03407679970886416,0.05108529194841292,0.034055550907487304
2021-04-05,0.05986456796079259,0.03986771302602552,0.05968249470528339,0.0397827178205181
2021-04-06,-0.002093160031190079,-0.001405847153456045,-0.002138678345067379,-0.0014270959548329002
2021-04-07,0.007248065990148572,0.004821544256473331,0.007202547676271273,0.004800295455096476
2021-04-08,0.03129292223581858,0.020851448420253334,0.031247403921941277,0.02083019961887648
2021-04-09,0.01816728712886314,0.012100932416001764,0.01812176881498584,0.012079683614624909
2021-04-12,-0.003938352115780581,-0.002657067288064207,-0.004074907057412481,-0.0027208136921947723
2021-04-13,0.035011455466285174,0.02333047057389773,0.034965937152407874,0.023309221772520875
2021-04-14,-0.03603335714524197,-0.024032645229490644,-0.036078875459119274,-0.0240538940308675
2021-04-15,0.04545982050122488,0.030296047263857533,0.04541430218734758,0.030274798462480677
2021-04-16,0.003504632040729873,0.002325921623527531,0.0034591137268525736,0.002304672822150676
2021-04-19,-0.027478457601508584,-0.018350470945216205,-0.027615012543140482,-0.01841421734934677
2021-04-20,-0.02187343190324733,-0.01459278767245727,-0.02191895021712463,-0.014614036473834125
2021-04-21,0.02567449242998192,0.017105921153991954,0.025628974116104618,0.0170846723526151
2021-04-22,-0.03617217177329277,-0.024125188314857843,-0.036217690087170074,-0.0241464371162347
2021-04-23,0.037760620741232424,0.025163340028158957,0.037715102427355124,0.025142091226782102
2021-04-26,0.019508101834075562,0.012974179824729065,0.019371546892443664,0.0129104334205985
2021-04-27,-0.013004776743148478,-0.008680258294761645,-0.013050295057025776,-0.0087015070961385
2021-04-28,-0.010149779756896158,-0.006777112174504434,-0.010195298070773458,-0.00679836097588129
2021-04-29,0.010789257847454442,0.007182246228395966,0.010743739533577141,0.007160997427019111
2021-04-30,-0.019670589011629457,-0.013124318344326634,-0.019716107325506757,-0.01314556714570349
2021-05-03,-0.015998346459213473,-0.010697341315863303,-0.016134901400845374,-0.010761087719993869
2021-05-04,-0.053995823283306134,-0.03600753004588822,-0.054041341597183434,-0.036028778847265075
2021-05-05,-0.010095116048509227,-0.0067405771026318685,-0.010140634362386528,-0.006761825904008724
2021-05-06,0.02260507518478317,0.01505955038622973,0.02255955687090587,0.015038301584852875
2021-05-07,0.024335310867393274,0.016213040841303133,0.024289792553515974,0.016191792039926278
2021-05-10,-0.07578511412487159,-0.050554908627458206,-0.0759216690665035,-0.05061865503158877
2021-05-11,-0.004152458982154527,-0.002778805725062069,-0.004197977296031827,-0.0028000545264389243
2021-05-12,-0.07765609837576196,-0.05178132458708163,-0.07770161668963926,-0.051802573388458485
2021-05-13,0.02318583464348247,0.01544672335869593,0.02314031632960517,0.015425474557319074
2021-05-14,0.06622289402990397,0.044138096282976935,0.06617737571602668,0.04411684748160008
2021-05-17,-0.018219897679526875,-0.012178375462738903,-0.018356452621158776,-0.012242121866869468
2021-05-18,-0.020259692189929228,-0.01351696119691187,-0.02030521050380653,-0.013538209998288725
2021-05-19,0.003436069385433273,0.0022802131866631313,0.0033905510715559733,0.002258964385286276
2021-05-20,0.05802340448949243,0.03867167732308797,0.05797788617561514,0.03865042852171111
2021-05-21,-0.01661124135567986,-0.011084753240360234,-0.01665675966955716,-0.01110600204173709
2021-05-24,0.050435544912221214,0.033591919598426494,0.05029898997058932,0.03352817319429593
2021-05-25,0.004142988709923873,0.002751492736323531,0.004097470396046574,0.002730243934946676
2021-05-26,0.010443304455224673,0.0069517032331907315,0.010397786141347372,0.006930454431813876
2021-05-27,-0.011230528977835526,-0.0074975190555160685,-0.011276047291712827,-0.007518767856892924
2021-05-28,0.009454514338582172,0.006292509822095731,0.009408996024704871,0.006271261020718876
2021-06-01,-0.010000051884329833,-0.006709070602514538,-0.010182125139839033,-0.006794065808021959
2021-06-02,0.005851422450887973,0.0038904485636329315,0.005805904137010673,0.003869199762256076
2021-06-03,-0.031225000900809333,-0.02082716700416527,-0.03127051921468663,-0.020848415805542125
2021-06-04,0.05090105193932218,0.03392353488925573,0.05085553362544488,0.033902286087878875
2021-06-07,0.008916113065384718,0.005912576166045992,0.008779558123752819,0.005848829761915426
2021-06-08,0.001419386976675273,0.0009357582474911309,0.001373868662797973,0.0009145094461142757
2021-06-09,0.0007041086959034728,0.00045890606030993096,0.000658590382026173,0.0004376572589330758
2021-06-10,0.03125284781921913,0.020824824746816756,0.031207329505341823,0.0208035759454399
2021-06-11,0.00783715354607852,0.005214361898056355,0.007791635232201222,0.0051931130966794995
2021-06-14,0.02872315431780396,0.01911754814721467,0.028586599376172063,0.019053801743084103
2021-06-15,-0.01960146951867658,-0.013078053478447045,-0.01964698783255388,-0.0130993022798239
2021-06-16,-0.010964774096750379,-0.007320256530496245,-0.011010292410627677,-0.0073415053318731
2021-06-17,0.03808427034680116,0.025379199040849974,0.03803875203292386,0.02535795023947312
2021-06-18,-0.023551128878194938,-0.015711067109147426,-0.02359664719207224,-0.01573231591052428
2021-06-21,0.018616934003974076,0.012380623605913372,0.018480379062342175,0.012316877201782806
2021-06-22,0.027955789406125555,0.018626971027393923,0.027910271092248255,0.018605722226017068
2021-06-23,0.0014587580177074621,0.0009621908214541754,0.0014132397038301623,0.0009409420200773204
2021-06-24,0.018539219076447656,0.012349257474275323,0.018493700762570356,0.012328008672898468
2021-06-25,-0.0036969193705100405,-0.0024748348236964756,-0.0037424376843873406,-0.002496083625073331
2021-06-28,0.03645534535341506,0.024273175693905615,0.03631879041178317,0.02420942928977505
2021-06-29,0.01084665804322956,0.007220883452129924,0.01080113972935226,0.0071996346507530685
2021-06-30,-0.004740912158089338,-0.0031709226290770245,-0.004786430471966638,-0.0031921714304538797
2021-07-01,0.0011756106855954592,0.000773518547040524,0.0011300923717181594,0.0007522697456636689
2021-07-02,0.03442591202350746,0.022940386105648525,0.03438039370963016,0.02291913730427167
2021-07-06,0.012929146881257337,0.008578543614079098,0.012747073625748137,0.008493548408571677
2021-07-07,0.006319916823953159,0.004203055972612324,0.00627439851007586,0.004181807171235469
2021-07-08,-0.018127904332289942,-0.012095491464883076,-0.018173422646167243,-0.012116740266259932
2021-07-09,0.018720958303016986,0.012470509576998738,0.018675439989139685,0.012449260775621883
2021-07-12,0.011688078257677462,0.007761664296747213,0.011551523316045562,0.007697917892616648
2021-07-13,-9.353471368157258e-06,-1.645755760188685e-05,-5.4871785245457074e-05,-3.770635897874202e-05
2021-07-14,0.0053704542372081596,0.0035700809147823243,0.00532493592333086,0.003548832113405469
2021-07-15,-0.021080087070943814,-0.014063520672308462,-0.021125605384821115,-0.014084769473685317
2021-07-16,-0.02430761350776624,-0.016215297581867277,-0.02435313182164354,-0.016236546383244132
2021-07-19,-0.024608355446585524,-0.016436236027793028,-0.024744910388217425,-0.016499982431923594
2021-07-20,0.03483991320983916,0.023216386896536323,0.03479439489596186,0.023195138095159468
2021-07-21,0.023151626311065956,0.015424195630687523,0.023106107997188655,0.015402946829310668
2021-07-22,0.019821541865964656,0.013204139333953323,0.019776023552087355,0.013182890532576468
2021-07-23,0.035022610055763057,0.02333818479381892,0.034977091741885756,0.023316935992442066
2021-07-26,0.0023352244288459777,0.0015261505558279724,0.002198669487214078,0.0014624041516974069
2021-07-27,-0.033063921733964344,-0.022052836399332677,-0.033109440047841644,-0.022074085200709533
2021-07-28,0.011515652277501358,0.007666879608311124,0.01147013396362406,0.007645630806934269
2021-07-29,0.005321598516024359,0.003537510433993124,0.005276080202147059,0.003516261632616269
2021-07-30,-0.015644908061684712,-0.010440067999469062,-0.015690426375562012,-0.010461316800845917
2021-08-02,0.00021609580911440403,0.00011367599770517602,7.954086748250457e-05,4.99295935746105e-05
2021-08-03,0.018174909413527857,0.012106384365662123,0.018129391099650557,0.012085135564285268
2021-08-04,0.004325437994428859,0.0028734034195961244,0.00427991968055156,0.002852154618219269
2021-08-05,0.019019516796303357,0.012669455954179122,0.018973998482426056,0.012648207152802267
2021-08-06,-0.013156314143705944,-0.008781098005827078,-0.013201832457583242,-0.008802346807203933
2021-08-09,0.005513337408879561,0.0036451703975486143,0.005376782467247662,0.003581423993418049
2021-08-10,-0.015386788949529313,-0.010267988591365462,-0.015432307263406614,-0.010289237392742318
2021-08-11,-0.005162073223794841,-0.0034516040592196756,-0.0052075915376721404,-0.003472852860596531
2021-08-12,0.010804034758816259,0.007192467929187724,0.01075851644493896,0.00717121912781087
2021-08-13,0.010519772235578989,0.007003052198706739,0.010474253921701688,0.006981803397329883
2021-08-16,0.0012721913750603612,0.0008177397083358142,0.0011356364334284617,0.0007539933042052487
2021-08-17,-0.026434301825294416,-0.017632997175208866,-0.026479820139171717,-0.01765424597658572
2021-08-18,-0.028884612780013592,-0.019266445188661253,-0.028930131093890893,-0.01928769399003811
2021-08-19,0.014483959593864207,0.009645936393923948,0.014438441279986908,0.009624687592547093
2021-08-20,0.031065782040352787,0.020700392068555937,0.031020263726475487,0.02067914326717908
2021-08-23,0.044841178397916175,0.029863453201874772,0.04470462345628428,0.029799706797744206
2021-08-24,0.00915361142128926,0.006092185704169724,0.00910809310741196,0.00607093690279287
2021-08-25,0.0034368323397669593,0.0022809996498215244,0.003391314025889659,0.002259750848444669
2021-08-26,-0.019059978096539414,-0.012716781356038862,-0.019105496410416714,-0.012738030157415717
2021-08-27,0.02915162715181146,0.019424196191184524,0.029106108837934158,0.01940294738980767
2021-08-30,0.03363876940083708,0.022395180537155373,0.03350221445920518,0.022331434133024807
2021-08-31,-0.0024557159223380404,-0.0016473658582484758,-0.0025012342362153404,-0.001668614659625331
2021-09-01,0.004965634020080562,0.0033001081563695757,0.004920115706203263,0.0032788593549927204
2021-09-02,-0.001428196118149141,-0.000962352655455876,-0.0014737144320264408,-0.0009836014568327311
2021-09-03,0.00921773553791226,0.006134935115251724,0.00917221722403496,0.00611368631387487
2021-09-07,0.004208564767610337,0.002764822204981096,0.004026491512101138,0.0026798269994736754
2021-09-08,-0.010451292267460142,-0.006977750088329876,-0.01049681058133744,-0.00699899888970673
2021-09-09,-0.010330940788895042,-0.006897515769286476,-0.01037645910277234,-0.006918764570663331
2021-09-10,-0.02277668667330014,-0.015194772305884225,-0.02282220498717744,-0.01521602110726108
2021-09-13,-0.002099463923374322,-0.0014303083456522275,-0.002236018865006222,-0.001494054749782793
2021-09-14,-0.008539139059029012,-0.005702888664365261,-0.008584657372906312,-0.0057241374657421165
2021-09-15,0.022295034971152962,0.014853042123751175,0.02224951665727566,0.01483179332237432
2021-09-16,0.002054107299330162,0.0013590903425359756,0.0020085889854528625,0.0013378415411591205
2021-09-17,-0.03553535736444674,-0.023700552766648626,-0.03558087567832404,-0.02372180156802548
2021-09-20,-0.06201561222487722,-0.04137468505430387,-0.06215216716650912,-0.041438431458434434
2021-09-21,0.0036826717019911625,0.002444799944309976,0.003637153388113863,0.0024235511429331206
2021-09-22,0.02801280712960472,0.018664797620407157,0.02796728881572742,0.0186435488190303
2021-09-23,0.027672929688758716,0.018438212659843155,0.027627411374881415,0.0184169638584663
2021-09-24,0.0028064955253269213,0.0018605898842219552,0.0027609772114496212,0.0018393410828451
2021-09-27,-0.02397111049527534,-0.01601196172817153,-0.024107665436907236,-0.016075708132302097
2021-09-28,-0.08490148648024905,-0.056611305510516824,-0.08494700479412634,-0.05663255431189368
2021-09-29,-0.004927400638057937,-0.003295248282389424,-0.004972918951935237,-0.0033164970837662794
2021-09-30,-0.011031143403999136,-0.007364410126350224,-0.011076661717876437,-0.007385658927727079
2021-10-01,0.01859703615225286,0.012387709577817775,0.01855151783837556,0.01236646077644092
2021-10-04,-0.062994893420662,-0.042027539184827066,-0.06313144836229391,-0.04209128558895763
2021-10-05,0.04048763823882106,0.026981444302196574,0.04044211992494376,0.02696019550081972
2021-10-06,0.019215227443251763,0.012799837105150376,0.019169709129374463,0.01277858830377352
2021-10-07,0.02751652720383406,0.018334036945538573,0.02747100888995676,0.018312788144161717
2021-10-08,-0.014969884316743141,-0.009990144787851877,-0.01501540263062044,-0.010011393589228732
2021-10-11,-0.02303714548817802,-0.015388762722188027,-0.023173700429809922,-0.015452509126318592
2021-10-12,-0.010472206700795341,-0.006991693043886676,-0.01051772501467264,-0.00701294184526353
2021-10-13,0.024014099259728985,0.015999270214806734,0.023968580945851685,0.01597802141342988
2021-10-14,0.05524002503245476,0.03681646144494673,0.05519450671857746,0.03679521264356987
2021-10-15,0.018892347710010655,0.012584676563317323,0.018846829396133354,0.012563427761940468
2021-10-18,0.030139580157970077,0.02006238770857737,0.030003025216338176,0.019998641304446806
2021-10-19,0.022692555412899287,0.015118240983586937,0.022647037099021987,0.015096992182210082
2021-10-20,-0.003924506090793541,-0.0026265593038854755,-0.00397002440467084,-0.0026478081052623307
2021-10-21,0.018312123143097957,0.012197860185375524,0.018266604829220656,0.012176611383998668
2021-10-22,-0.02521833715130911,-0.016822354059218662,-0.025263855465186412,-0.016843602860595518
2021-10-25,0.030684535559824158,0.020425969164845015,0.03054798061819226,0.02036222276071445
2021-10-26,0.009435751569337788,0.006280371754545939,0.009390233255460487,0.006259122953169083
2021-10-27,0.0069541084040096865,0.0046259429776605385,0.006908590090132387,0.004604694176283683
2021-10-28,0.033305886491739586,0.022193795036147136,0.03326036817786229,0.02217254623477028
2021-10-29,0.014746644954220187,0.009820967344467538,0.014701126640342886,0.009799718543090682
2021-11-01,0.010228611002421777,0.006788408271545172,0.010092056060789877,0.006724661867414607
2021-11-02,0.012534915291606358,0.008346388284381123,0.012489396977729059,0.008325139483004267
2021-11-03,0.03183800707017666,0.021215116136761324,0.03179248875629936,0.02119386733538447
2021-11-04,0.03844566175186656,0.025620219257887922,0.03840014343798926,0.025598970456511067
2021-11-05,0.002854231383333162,0.0018925063985379756,0.0028087130694558625,0.0018712575971611206
2021-11-08,-0.004092149026098723,-0.0027587650808018277,-0.004228703967730622,-0.002822511484932393
